P31_10_0,8.0,11.37,open oven
P31_10_1,13.35,15.08,open door
P31_10_10,72.04,80.03,pour water into the cup
P31_10_11,83.65,86.36,pour water into the saucepan
P31_10_12,91.35,95.53,turn on gas
P31_10_13,101.28,103.46,turn on gas
P31_10_14,114.9,116.26,open door
P31_10_15,122.01,124.84,close door
P31_10_16,128.42,132.99,put lighter
P31_10_17,140.52,144.96,pick up napkins
P31_10_18,148.95,152.87,open door
P31_10_19,155.67,157.22,open drawer
P31_10_2,27.76,30.98,pick up pan
P31_10_20,157.81,160.85,pick up cutlery
P31_10_21,165.05,166.4,open fridge
P31_10_22,167.19,168.62,open drawer
P31_10_23,168.66,171.01,take lemon
P31_10_24,178.62,181.26,open door
P31_10_25,185.13,192.11,cut lemon
P31_10_26,195.56,200.97,clean knife
P31_10_27,203.17,206.35,open rusks
P31_10_28,206.45,212.19,take rusks
P31_10_29,213.55,216.12,open honey jar
P31_10_3,40.83,42.25,pick up coffee cup
P31_10_30,220.02,367.0,spread honey on rusks
P31_10_31,378.2,379.4,open tap
P31_10_32,379.33,385.65,wash hands
P31_10_33,387.08,390.02,dry hands
P31_10_34,391.06,393.24,open door
P31_10_35,397.28,398.13,open door
P31_10_36,398.81,400.51,pick up jar
P31_10_37,407.5,410.48,open honey jar
P31_10_38,418.52,419.93,turn off gas
P31_10_39,422.7,425.59,pour water
P31_10_4,42.62,44.09,pick up honey
P31_10_40,431.76,446.54,squeeze lemon
P31_10_41,449.61,455.91,pick up teaspoon of honey
P31_10_42,467.84,470.75,pour in the water
P31_10_43,470.83,511.49,mix water
P31_10_44,515.8,518.24,pour water
P31_10_45,528.92,532.26,close plug
P31_10_5,47.44,50.14,pick up rusks
P31_10_6,52.02,53.28,pick up coffee cup
P31_10_7,55.62,57.72,open door
P31_10_8,61.61,65.82,pick up water
P31_10_9,66.2,72.19,open door
