P26_13_0,4.53,6.95,open lid
P26_13_1,8.83,10.72,put down lid
P26_13_10,60.42,61.68,open cabinet
P26_13_11,61.78,62.44,put down pasta box
P26_13_12,64.29,65.08,grab salt
P26_13_13,68.46,71.39,put salt in pasta
P26_13_14,71.37,72.64,put down salt
P26_13_15,75.78,77.59,open cabinet
P26_13_16,77.45,78.85,close cabinet
P26_13_17,81.5,83.5,open drawer
P26_13_18,83.6,86.6,grab spoon
P26_13_19,86.69,101.94,stir pasta
P26_13_2,11.45,14.96,take pasta bag
P26_13_20,102.24,104.09,put down spoon
P26_13_21,105.33,106.34,grab towel
P26_13_22,106.98,110.99,put lid on pot
P26_13_23,113.34,114.6,pick up salt
P26_13_24,114.19,115.19,open door
P26_13_25,114.88,116.31,put salt
P26_13_26,116.16,117.53,close door
P26_13_3,15.83,25.57,put pasta onto plate
P26_13_4,25.89,29.02,put pasta into saucepan
P26_13_5,30.14,35.43,put pasta onto plate
P26_13_6,30.27,35.45,put pasta onto plate
P26_13_7,35.8,37.59,put pasta into saucepan
P26_13_8,51.33,54.2,put pasta into saucepan
P26_13_9,56.15,58.83,close pasta bag
