P27_04_0,0.88,2.67,open tap
P27_04_1,8.22,9.64,close tap
P27_04_10,40.98,43.09,put down pan
P27_04_11,41.35,43.16,put down pan
P27_04_12,53.06,54.13,pick up spoon
P27_04_13,55.3,56.3,put down spoon
P27_04_14,61.39,62.72,pick up teaspoon
P27_04_15,62.82,63.95,put down teaspoon
P27_04_16,67.85,69.1,open tap
P27_04_17,70.94,73.31,pick up sponge
P27_04_18,83.57,84.83,close tap
P27_04_19,109.1,110.14,pick up knife
P27_04_2,13.32,15.37,pick up pot
P27_04_20,112.15,112.85,open tap
P27_04_21,114.5,117.35,rinse silverware
P27_04_22,119.18,125.87,rinse pan
P27_04_23,128.36,136.95,rinse baking pan
P27_04_24,139.48,149.43,wash baking pan
P27_04_25,149.53,160.58,rinse baking pan
P27_04_26,181.58,185.58,rinse knives
P27_04_27,190.11,204.26,wash fork
P27_04_28,204.36,206.0,place fork
P27_04_29,212.02,215.83,rinse and place tablespoons
P27_04_3,16.63,18.43,open drawer
P27_04_30,227.37,238.1,wash tea spoons
P27_04_31,238.1,239.19,place tea spoons
P27_04_32,240.07,252.55,pick up and wash glass
P27_04_33,240.46,242.21,rinse cup
P27_04_34,254.46,260.3,rinse sponge
P27_04_35,259.99,261.83,place sponge
P27_04_36,261.01,262.04,pick up cloth
P27_04_37,270.15,278.14,wash shelf
P27_04_38,280.03,282.7,throw glass
P27_04_39,286.15,287.55,pick up table cloth
P27_04_4,18.35,22.46,put down pan
P27_04_40,287.53,288.55,put table cloth
P27_04_41,290.33,292.24,open fridge
P27_04_42,294.28,295.36,close fridge
P27_04_43,298.5,300.98,pick up glass
P27_04_44,303.04,307.38,put water in the glass
P27_04_45,316.15,317.26,open fridge
P27_04_46,317.27,318.61,put down bottle
P27_04_47,318.71,319.98,close fridge
P27_04_48,322.03,324.28,open oven
P27_04_49,326.17,326.91,close oven
P27_04_5,22.06,23.26,put down lid
P27_04_6,25.44,27.51,pick up colander
P27_04_7,30.97,35.98,put down colander and lid
P27_04_8,34.18,35.73,put down lid
P27_04_9,37.08,40.92,pick up pan
