P01_16_0,0.25,2.41,switch on lights
P01_16_1,2.6,5.59,close door
P01_16_10,23.15,25.4,put glass into cupboard
P01_16_11,25.75,28.0,put glass into cupboard
P01_16_12,30.1,32.36,take saucepan
P01_16_13,32.75,34.25,open cupboard
P01_16_14,36.8,38.26,take lid
P01_16_15,38.35,40.35,put saucepan into cupboard
P01_16_16,40.21,42.21,put down lid
P01_16_17,42.5,45.73,take colander
P01_16_18,45.83,46.9,put down colander
P01_16_19,46.4,48.4,take container
P01_16_2,11.33,14.58,take cutting board
P01_16_20,50.65,52.65,take lead
P01_16_21,52.29,53.8,put down container and lead
P01_16_22,54.25,55.86,take spatula
P01_16_23,54.96,58.54,take cutlery
P01_16_24,60.87,62.28,open drawer
P01_16_25,62.4,63.24,put down spatula
P01_16_26,63.74,65.8,put down spatula
P01_16_27,64.63,66.63,put down knife
P01_16_28,66.07,66.71,put down knife
P01_16_29,67.47,68.24,put down knife
P01_16_3,13.5,14.75,put down cutting board
P01_16_30,68.81,69.76,put down fork
P01_16_31,70.11,71.09,put down spoon
P01_16_32,71.55,72.49,put down fork
P01_16_33,72.9,73.59,put down fork
P01_16_34,73.49,74.74,put down knife
P01_16_35,76.38,77.39,take spoon
P01_16_36,77.41,78.38,close drawer
P01_16_37,79.29,82.54,take tablecloth
P01_16_38,83.23,86.86,put down tablecloth
P01_16_39,86.58,87.41,move glass
P01_16_4,15.2,16.45,take knife
P01_16_40,87.41,88.31,move tablecloth
P01_16_41,88.26,89.02,put down spoon
P01_16_42,91.77,93.35,take pan
P01_16_43,94.47,95.15,open cupboard
P01_16_44,95.16,99.75,put pan into cupboard
P01_16_45,99.93,101.48,close cupboard
P01_16_46,101.91,103.14,take container
P01_16_47,105.62,106.65,take lid
P01_16_48,109.76,111.92,dry lid
P01_16_49,112.02,113.97,dry container
P01_16_5,16.26,17.07,put down knife
P01_16_50,114.37,115.56,put container into cupboard
P01_16_51,114.55,115.21,put down container
P01_16_52,116.58,117.31,take container
P01_16_53,117.25,118.96,dry container
P01_16_54,122.09,123.09,hang glove
P01_16_55,125.42,127.26,take cereals
P01_16_56,127.43,128.82,put down cereals
P01_16_57,128.92,130.97,close cupboard
P01_16_58,131.07,133.81,take plate
P01_16_59,133.91,136.95,take plate
P01_16_6,17.15,18.5,take glass
P01_16_60,138.57,139.56,take plate
P01_16_61,140.48,143.46,put plates into cupboard
P01_16_62,143.56,148.61,close cupboard
P01_16_63,144.99,147.0,take cup
P01_16_64,146.4,148.9,close cupboard
P01_16_65,149.15,150.65,put down cup
P01_16_66,153.75,155.25,open fridge
P01_16_67,155.35,156.35,take soya milk
P01_16_68,156.45,157.45,close fridge
P01_16_69,158.55,161.82,shake soya milk
P01_16_7,18.6,19.85,take glass
P01_16_70,162.15,164.4,open soya milk
P01_16_71,164.5,169.25,pour soya milk
P01_16_72,169.34,172.1,close soya milk
P01_16_8,20.52,21.48,open cupboard
P01_16_9,22.06,22.84,open cupboard
