P03_106_0,2.92,4.63,put down plate
P03_106_1,8.11,9.56,open fridge
P03_106_10,36.24,37.14,pick up bowl
P03_106_11,37.62,39.18,put down bowl
P03_106_12,39.16,40.5,close cupboard
P03_106_13,40.6,41.36,put on wrapper
P03_106_14,41.46,47.6,strain water from raspberry punnet
P03_106_15,47.77,48.55,remove film lid
P03_106_16,49.11,49.91,pick up bowl
P03_106_17,51.21,51.68,put down bowl
P03_106_18,51.75,56.61,pour raspberries into bowl
P03_106_19,57.77,58.9,remove film lid from punnet
P03_106_2,9.99,11.04,move strawberries
P03_106_20,59.47,59.99,put film lid in bin
P03_106_21,60.0,65.06,remove sponge from punnet
P03_106_22,64.87,65.44,put sponge in bin
P03_106_23,66.84,67.7,put punnet on side
P03_106_24,68.96,69.77,pick up raspberry bowl
P03_106_25,71.84,73.03,open cupboard
P03_106_26,72.14,76.11,pick up kitkat
P03_106_27,75.67,77.99,pick up chocolate bars
P03_106_28,82.87,83.79,pick up leaf
P03_106_29,83.83,84.69,put leaf in bin
P03_106_3,11.36,11.93,pick up raspberries
P03_106_30,84.79,86.29,pick up leaf
P03_106_31,86.26,87.14,put leaf in bin
P03_106_4,12.3,13.37,close fridge
P03_106_5,14.09,15.49,open punnet of raspberries
P03_106_6,17.79,19.75,turn on tap
P03_106_7,19.78,31.39,wash raspberries
P03_106_8,31.22,32.18,turn off tap
P03_106_9,34.88,36.14,open cupboard
