P02_105_0,3.7,5.48,put down plate
P02_105_1,5.51,6.02,pick up cup
P02_105_10,18.07,18.55,close bin
P02_105_100,197.21,198.74,put down knife
P02_105_101,198.94,199.6,pick up washing liquid
P02_105_102,199.61,200.54,put washing liquid on sponge
P02_105_103,200.83,201.52,put down washing liquid
P02_105_104,201.6,202.59,squeeze sponge
P02_105_105,202.48,203.7,pick up mug
P02_105_106,203.79,205.25,sponge mug
P02_105_107,207.09,208.87,open tap
P02_105_108,208.71,213.44,rinse mug
P02_105_109,213.54,214.37,close tap
P02_105_11,19.77,20.86,put plate and knife in sink
P02_105_110,214.56,216.36,put down mug
P02_105_111,217.3,218.0,pick up plate
P02_105_112,218.34,223.54,sponge plate
P02_105_113,223.6,224.66,open tap
P02_105_114,224.67,229.31,rinse plate
P02_105_115,228.99,229.8,close tap
P02_105_116,229.88,231.81,put down plate
P02_105_117,232.33,232.95,pick up mug
P02_105_118,233.05,237.9,sponge mug
P02_105_12,20.45,21.99,open tap
P02_105_120,238.02,239.18,open tap
P02_105_121,239.46,242.6,rinse mug
P02_105_122,242.69,243.76,close tap
P02_105_123,243.86,245.5,put down mug
P02_105_124,245.45,247.88,pick up washing liquid
P02_105_125,247.74,248.94,put washing liquid on sponge
P02_105_126,248.87,249.77,put down washing liquid
P02_105_127,249.79,250.45,pick up wooden spoon
P02_105_128,250.55,252.53,sponge wooden spoon
P02_105_129,252.61,256.81,pick up wooden spoon
P02_105_13,22.46,23.54,pick up plate
P02_105_130,255.85,261.35,sponge wooden spoon
P02_105_131,261.5,262.6,open tap
P02_105_132,262.65,265.65,rinse wooden spoon
P02_105_133,265.68,266.59,close tap
P02_105_134,266.62,267.77,put down wooden spoon
P02_105_135,267.7,268.71,open tap
P02_105_136,268.8,270.74,rinse wooden spoon
P02_105_137,270.25,271.02,close tap
P02_105_138,271.35,272.07,put down wooden spoon
P02_105_139,271.73,277.45,empty sink
P02_105_14,23.56,25.66,put down plate
P02_105_140,277.59,278.45,pick up pan
P02_105_141,278.33,279.46,open tap
P02_105_142,279.95,284.2,soak pan
P02_105_143,284.2,284.92,pick up tongs
P02_105_144,284.91,286.63,put tongs in sink
P02_105_145,286.68,289.02,close tap
P02_105_146,289.04,290.0,shake hands
P02_105_147,290.09,291.9,take off gloves
P02_105_148,290.36,292.35,put down gloves
P02_105_149,292.38,294.52,open kettle
P02_105_15,25.46,26.34,close tap
P02_105_150,293.31,294.54,pick up kettle
P02_105_151,296.72,297.35,open tap
P02_105_152,297.64,298.96,fill kettle with water
P02_105_153,298.98,299.77,close tap
P02_105_154,299.87,300.6,close kettle
P02_105_155,300.47,302.32,put down kettle
P02_105_156,303.23,303.89,turn on kettle
P02_105_157,304.0,305.52,close cupboard
P02_105_158,307.54,308.72,open cupboard
P02_105_159,308.93,310.72,pick up mug
P02_105_16,28.5,29.35,pick up grater
P02_105_160,310.94,311.59,close cupboard
P02_105_161,313.93,315.0,put down mug
P02_105_162,316.23,317.44,move box
P02_105_163,317.02,319.55,move boxes
P02_105_164,319.45,321.61,move box
P02_105_165,320.71,322.41,move box
P02_105_166,323.5,326.03,pick up box
P02_105_167,324.79,325.75,return box
P02_105_168,327.07,328.47,open box
P02_105_169,328.91,329.86,pick up teabag
P02_105_17,29.36,30.68,put grater in sink
P02_105_170,329.8,330.15,put teabag in mug
P02_105_171,330.71,331.42,close box
P02_105_172,331.34,331.65,put down box
P02_105_173,332.3,332.89,pick up box
P02_105_174,333.44,333.89,put down box
P02_105_175,338.32,339.02,pick up bag
P02_105_176,339.12,348.36,fold bag
P02_105_177,348.32,349.37,put down folded bag
P02_105_178,352.7,358.83,arrange bags of nuts
P02_105_179,359.37,360.52,pick up bag of bread
P02_105_18,30.75,32.21,pick up lid
P02_105_180,361.84,366.93,put down bag of bread
P02_105_181,367.32,368.51,pick up mug
P02_105_182,369.35,369.99,open drawer
P02_105_183,370.74,371.46,pick up spoon
P02_105_184,371.73,372.17,close drawer
P02_105_185,375.08,375.93,put down mug
P02_105_186,376.14,376.89,pick up honey jar
P02_105_187,377.09,378.18,open jar of honey
P02_105_188,378.28,380.57,scoop honey
P02_105_189,382.04,387.06,put down lid
P02_105_19,32.31,32.91,put lid in sink
P02_105_190,380.53,382.67,put honey in mug
P02_105_191,382.64,383.17,pick up lid
P02_105_192,383.03,384.39,close jar of honey
P02_105_193,384.43,385.25,put down jar of honey
P02_105_194,392.9,393.82,switch off kettle
P02_105_195,393.92,394.9,pick up kettle
P02_105_196,395.55,397.0,pour hot water from kettle into mug
P02_105_197,397.56,399.57,pour hot water from kettle into mug
P02_105_198,399.91,402.14,put down kettle
P02_105_199,403.11,407.21,stir hot water in mug
P02_105_2,6.12,7.2,put down cup
P02_105_20,33.24,33.86,pick up paper
P02_105_21,34.64,36.22,throw paper for recycling
P02_105_22,37.11,38.64,pick up wooden spoon
P02_105_23,38.65,39.4,pick up pan
P02_105_24,39.5,40.75,put down pan and wooden spoon
P02_105_25,40.8,41.62,pick up scissors
P02_105_26,41.51,42.12,put down scissors
P02_105_27,42.16,44.29,close bag
P02_105_28,44.28,45.16,put bag inside box
P02_105_29,45.24,46.13,close box
P02_105_3,7.15,8.15,pick up knife and fork
P02_105_30,48.93,52.59,put on gloves
P02_105_31,53.29,55.15,pick up glove from floor
P02_105_32,55.25,57.83,put on second glove
P02_105_33,58.32,58.99,pick up sponge
P02_105_34,59.09,60.07,open tap
P02_105_35,60.24,60.54,soak sponge
P02_105_36,60.42,60.72,close tap
P02_105_37,61.12,61.96,squeeze sponge
P02_105_38,61.59,62.13,pick up washing liquid
P02_105_39,62.23,63.2,put washing liquid on sponge
P02_105_4,8.1,9.81,put down knife and fork
P02_105_40,63.05,64.1,put down washing liquid
P02_105_41,64.17,65.26,squeeze sponge
P02_105_42,64.97,65.58,pick up lid
P02_105_43,65.54,69.51,sponge lid
P02_105_44,69.59,70.11,put down sponge
P02_105_45,70.06,71.25,open tap
P02_105_46,71.07,74.77,rinse lid
P02_105_47,74.76,75.86,close tap
P02_105_48,75.8,77.13,put down lid
P02_105_49,76.95,78.16,pick up plate
P02_105_5,9.91,11.04,pick up knife and food
P02_105_50,77.56,82.68,sponge plate
P02_105_51,82.9,83.78,open tap
P02_105_52,83.95,88.73,rinse plate
P02_105_53,88.83,89.99,close tap
P02_105_54,90.06,91.43,put down plate
P02_105_55,91.66,92.08,pick up plate
P02_105_56,92.23,100.15,sponge plate
P02_105_57,100.22,101.31,open tap
P02_105_58,101.41,107.04,rinse plate
P02_105_59,107.19,108.41,close tap
P02_105_6,11.05,12.33,put down fork
P02_105_60,108.85,110.55,put down plate
P02_105_61,110.69,111.44,pick up strainer
P02_105_62,111.55,118.38,sponge strainer
P02_105_63,118.71,119.37,open tap
P02_105_64,119.42,124.14,rinse strainer
P02_105_65,124.24,124.82,close tap
P02_105_66,125.09,127.01,put down strainer
P02_105_67,127.18,128.71,pick up pot
P02_105_68,128.77,136.76,sponge pot
P02_105_69,138.86,139.74,open tap
P02_105_7,12.41,13.31,pick up plate
P02_105_70,139.11,147.04,rinse pot
P02_105_71,147.14,148.27,close tap
P02_105_72,148.37,150.23,put down pot
P02_105_73,150.88,151.7,pick up grater
P02_105_74,151.8,153.76,sponge grater
P02_105_75,154.0,154.86,open tap
P02_105_76,154.89,158.45,rinse grater
P02_105_77,158.37,159.38,close tap
P02_105_78,159.46,163.63,put down grater
P02_105_79,163.89,164.57,pick up knife
P02_105_8,14.68,15.33,open bin
P02_105_80,165.29,167.9,sponge knife
P02_105_81,168.45,169.62,pick up knife
P02_105_82,169.37,172.7,sponge knife
P02_105_83,172.6,174.32,open tap
P02_105_84,174.42,178.76,rinse knives
P02_105_85,175.08,179.62,close tap
P02_105_86,179.67,180.45,put down knives
P02_105_87,180.31,182.07,pick up knife
P02_105_88,182.17,184.86,sponge knife
P02_105_89,184.89,189.78,pick up fork
P02_105_9,15.2,18.02,throw remaining food in bin
P02_105_90,184.91,187.73,sponge fork
P02_105_91,187.83,188.53,pick up fork
P02_105_92,188.59,191.89,sponge fork
P02_105_93,191.78,193.76,open tap
P02_105_94,193.97,194.86,rinse fork
P02_105_95,194.81,195.3,put down fork
P02_105_96,195.3,196.12,rinse fork
P02_105_97,196.22,197.01,put down fork
P02_105_98,196.79,197.58,rinse knife
P02_105_99,197.59,198.46,close tap
