P04_107_0,0.0,0.98,move pan
P04_107_1,1.08,1.75,pick up tea towel
P04_107_10,20.78,22.12,put dough in bowl
P04_107_100,254.0,256.8,put down greaseproof paper
P04_107_101,256.25,257.13,close drawer
P04_107_102,257.4,258.05,put down scissors
P04_107_103,257.97,258.75,close drawer
P04_107_104,260.15,260.95,pick up balls of dough
P04_107_105,261.9,262.77,put dough on baking tray
P04_107_106,262.85,263.65,pick up dough ball
P04_107_107,263.45,264.09,put dough on baking tray
P04_107_108,264.5,265.3,pick up dough ball
P04_107_109,265.51,266.53,put dough ball on baking tray
P04_107_11,22.64,25.31,stretch out dough
P04_107_110,263.0,263.72,put dough ball on baking tray
P04_107_111,263.82,265.65,put balls of dough on baking tray
P04_107_112,266.8,267.55,rub dough ball in hand
P04_107_113,268.71,270.5,squeeze dough
P04_107_114,269.41,281.8,look at recipe on computer
P04_107_115,281.64,288.42,open drawer
P04_107_116,288.52,289.75,pick up chopstick
P04_107_117,288.96,291.35,put down chopstick
P04_107_118,291.45,293.08,open cupboard
P04_107_119,292.58,293.75,pick up ramekin
P04_107_12,27.83,32.3,roll dough into sausage shape
P04_107_120,292.93,294.42,put down ramekin
P04_107_121,294.82,295.54,pick up oil
P04_107_122,295.22,296.77,open oil
P04_107_123,296.83,298.46,pour oil into ramekin
P04_107_124,298.56,299.0,close oil
P04_107_125,299.09,299.71,put down oil
P04_107_126,300.35,301.6,open drawer
P04_107_127,301.55,302.97,pick up pastry brush
P04_107_128,303.06,304.5,put pastry brush in oil
P04_107_129,305.15,307.15,open drawer
P04_107_13,30.8,35.05,squeeze dough
P04_107_130,307.03,308.14,pick up rolling pin
P04_107_131,309.4,310.12,put down ball of dough
P04_107_132,309.87,310.54,move knife
P04_107_133,311.0,312.5,roll dough
P04_107_134,312.8,314.05,turn dough
P04_107_135,313.88,315.5,roll dough
P04_107_136,315.57,317.3,turn dough
P04_107_137,317.79,321.41,roll dough
P04_107_138,321.55,322.6,flip dough
P04_107_139,323.05,328.05,roll dough
P04_107_14,38.28,39.29,pick up knife
P04_107_140,328.61,329.89,pick up dough
P04_107_141,329.66,330.23,put down dough
P04_107_142,329.91,335.01,roll dough
P04_107_143,335.77,336.62,pick up dough
P04_107_144,337.9,338.39,put down dough
