P26_22_0,2.05,3.26,open lid
P26_22_1,3.39,31.21,stir sauce
P26_22_10,71.61,77.08,close pasta bag
P26_22_11,78.55,82.42,put pasta onto plate
P26_22_12,82.88,90.38,close pasta package
P26_22_13,93.51,94.66,open door
P26_22_14,94.97,98.47,put pasta package
P26_22_15,101.14,102.75,pick up spoon
P26_22_16,102.69,103.43,open lid
P26_22_17,105.06,122.81,mix salsa
P26_22_18,126.75,132.75,adjust flame
P26_22_19,133.19,134.35,open lid
P26_22_2,31.08,32.76,close lid
P26_22_20,134.45,136.0,close lid
P26_22_21,136.05,139.55,put spoon
P26_22_3,32.64,33.92,open lid
P26_22_4,34.02,35.69,close lid
P26_22_5,35.79,37.88,put down spoon
P26_22_6,39.98,41.13,open door
P26_22_7,41.17,47.85,take pasta
P26_22_8,53.69,58.34,open pasta bag
P26_22_9,58.39,68.5,put pasta onto plate
