P04_06_0,0.94,1.96,pick up patties
P04_06_1,1.99,2.66,put in bag
P04_06_10,50.13,53.23,put in freezer
P04_06_100,692.59,694.13,clip bread
P04_06_101,694.91,700.7,clip bread
P04_06_102,707.04,708.04,open fridge
P04_06_103,708.05,709.39,pick up butter
P04_06_104,711.35,713.26,turn off pan
P04_06_105,714.37,715.33,open drawer
P04_06_106,715.24,717.44,pick up knife
P04_06_107,718.38,739.72,spread butter on bread
P04_06_108,720.0,731.58,spread butter on bread
P04_06_109,731.85,734.58,clip bread
P04_06_11,53.56,54.62,close freezer
P04_06_110,734.39,739.57,spread butter
P04_06_111,738.42,741.76,put bread
P04_06_112,741.86,756.21,spread butter
P04_06_113,763.74,765.66,turn off extractor plan
P04_06_114,770.41,773.89,put bread on plate
P04_06_115,773.97,777.88,put bread on plate
P04_06_116,778.11,779.92,put down spatula
P04_06_117,780.22,787.45,turn off hob
P04_06_12,54.7,55.95,pick up trays
P04_06_13,56.01,57.59,put in sink
P04_06_14,57.9,62.15,stir pan
P04_06_15,66.75,69.45,measure spice
P04_06_16,69.25,71.51,turn on hob
P04_06_17,73.35,78.75,stir pan
P04_06_18,76.11,78.83,stir pan
P04_06_19,76.57,77.21,open fridge
P04_06_2,5.05,11.86,close bag
P04_06_20,91.53,96.08,pick up spinach
P04_06_21,101.95,103.74,open spinach
P04_06_22,104.18,114.88,put spinach in pan
P04_06_23,118.16,124.34,stir pan
P04_06_24,131.4,133.03,open cupboard
P04_06_25,133.28,134.94,pick up pan
P04_06_26,135.48,138.12,put down pan
P04_06_27,136.72,139.33,turn on hob
P04_06_28,148.01,153.01,roll bread
P04_06_29,153.36,155.93,move flour
P04_06_3,11.91,13.38,open freezer
P04_06_30,155.91,157.35,put in box
P04_06_31,158.91,161.25,close box
P04_06_32,162.11,164.61,put away box
P04_06_33,165.96,184.56,roll bread
P04_06_34,177.59,192.94,roll bread
P04_06_35,196.76,198.01,put bread in pan
P04_06_36,206.02,216.03,roll bread
P04_06_37,213.0,215.77,roll bread
P04_06_38,216.13,223.2,turn bread
P04_06_39,232.57,235.41,pick up
P04_06_4,13.93,15.54,put in freezer
P04_06_41,237.09,242.23,squeeze dough
P04_06_42,245.63,248.79,pick up box
P04_06_43,249.72,250.72,open box
P04_06_44,251.0,252.3,pick up flour
P04_06_45,252.4,253.52,sprinkle flour
P04_06_46,254.84,256.1,sprinkle flour
P04_06_47,256.12,257.59,close box
P04_06_48,258.33,260.33,put away box
P04_06_49,262.68,283.43,roll dough
P04_06_5,17.12,17.94,open drawer
P04_06_50,284.28,285.78,put dough in pan
P04_06_51,286.88,301.63,stir spinach
P04_06_52,301.73,303.48,pick up spinach
P04_06_53,303.58,304.33,put in pan
P04_06_54,308.65,309.51,put spinach in pan
P04_06_55,311.05,312.08,pick up spinach
P04_06_56,313.38,314.63,put in fridge
P04_06_57,315.9,325.71,wash hands
P04_06_58,333.52,334.33,pick up potatoes
P04_06_59,336.12,338.1,put in cupboard
P04_06_6,18.05,20.59,pick up bag
P04_06_60,338.41,339.22,pick up shreddies
P04_06_61,339.57,341.32,put in cupboard
P04_06_62,343.42,345.67,pick up bread
P04_06_63,348.94,352.92,put creme fraiche in pan
P04_06_64,357.0,363.41,put paneer in pan
P04_06_65,364.65,367.59,put kitchen roll in bin
P04_06_66,369.28,370.05,pick up plate
P04_06_67,370.15,372.12,rinse plate
P04_06_68,373.18,375.43,dry plate
P04_06_69,377.98,378.89,pick up clip
P04_06_7,25.13,46.08,put tamagoyaki in bag
P04_06_70,384.46,390.05,stir pan
P04_06_71,392.75,398.76,put creme fraiche in pan
P04_06_72,407.83,425.33,stir pan
P04_06_73,427.93,435.68,flip bread
P04_06_74,437.28,441.53,stir pan
P04_06_75,442.13,454.88,stir pan
P04_06_76,461.98,465.48,turn up hob
P04_06_77,471.02,472.72,pick up knife
P04_06_78,472.82,490.43,wash knife
P04_06_79,500.13,503.04,pick up sharpener
P04_06_8,46.0,48.49,close bag
P04_06_80,503.14,511.41,sharpen knife
P04_06_81,511.51,536.76,sharpen knife
P04_06_82,537.24,539.98,put away sharpener
P04_06_83,540.59,555.03,test sharpness of knife
P04_06_84,555.13,557.23,put away knife
P04_06_85,558.12,568.0,stir pan
P04_06_86,568.35,571.48,pick up spinach
P04_06_87,571.44,578.99,put in pan
P04_06_88,572.32,579.24,flip bread
P04_06_89,593.63,595.36,open cupboard
P04_06_9,47.04,47.61,open freezer
P04_06_90,597.62,599.25,pick up spoon
P04_06_91,600.38,617.85,serve potato curry
P04_06_92,624.21,630.34,flip bread
P04_06_93,629.52,632.21,flip bread
P04_06_94,632.31,636.27,rearrange bread
P04_06_95,638.2,641.08,turn off hob
P04_06_96,640.75,642.84,turn off hob
P04_06_97,642.72,650.18,stir pan
P04_06_98,654.27,669.77,serve saag paneer
P04_06_99,671.96,689.88,serve saag paneer
