P22_08_0,3.49,4.96,take saucepan
P22_08_1,6.49,7.74,turn on tap
P22_08_10,24.86,25.83,take fork
P22_08_100,229.78,231.07,lather fork
P22_08_101,230.99,231.91,put down down fork
P22_08_102,232.09,232.84,grab pot
P22_08_103,232.88,233.69,move pot
P22_08_104,233.79,234.54,grab spoon
P22_08_105,234.73,236.58,rinse spoon
P22_08_106,236.51,242.5,lather spoon
P22_08_107,242.08,243.0,put down spoon
P22_08_108,242.95,243.86,pick up teaspoon
P22_08_109,245.41,248.22,rinse teaspoon
P22_08_11,26.03,27.17,put down fork
P22_08_110,248.15,252.51,lather teaspoon
P22_08_111,252.41,253.24,put down teaspoon
P22_08_112,252.88,253.91,pick up spoon rest
P22_08_113,254.01,257.54,rinse spoon rest
P22_08_114,257.68,264.13,lather spoon rest
P22_08_115,263.85,265.23,put down spoon rest
P22_08_116,265.18,268.39,empty pot
P22_08_117,267.94,276.78,lather pot
P22_08_118,273.3,277.16,lather pot
P22_08_119,276.89,278.18,put down pot
P22_08_12,28.57,29.66,take mezzaluna knife
P22_08_120,278.35,279.25,open tap
P22_08_121,279.34,281.28,rinse hands
P22_08_122,281.71,286.67,rinse spoon rest
P22_08_123,286.84,287.9,put down spoon rest
P22_08_124,288.0,297.56,rinse colander
P22_08_125,288.01,297.56,rinse colander
P22_08_126,297.27,298.52,put down colander
P22_08_127,298.45,301.7,rinse lid
P22_08_128,301.47,303.55,put down lid
P22_08_129,303.43,304.12,move colander
P22_08_13,29.97,34.69,dry mezzaluna knife
P22_08_130,304.17,306.17,rinse teaspoon
P22_08_131,305.87,307.24,rinse fork
P22_08_132,307.59,308.59,put down silverware
P22_08_133,309.77,311.98,rinse fork
P22_08_134,313.13,314.38,rinse fork
P22_08_135,314.06,315.12,put down fork
P22_08_136,314.14,315.31,put down fork
P22_08_137,315.89,318.34,rinse ladle
P22_08_138,318.37,319.3,put down ladle
P22_08_139,319.86,328.98,rinse lid
P22_08_14,35.01,35.91,turn off tap
P22_08_140,329.3,331.76,put down lid
P22_08_141,331.77,333.01,move lid
P22_08_142,332.72,333.85,put down lid
P22_08_143,333.82,335.0,put down lid
P22_08_144,335.73,343.97,rinse plate
P22_08_145,344.19,346.63,put down plate
P22_08_146,344.87,346.66,move colander
P22_08_147,346.8,353.23,rinse plate
P22_08_148,353.3,354.86,put down plate
P22_08_149,357.19,365.26,rinse pot
P22_08_15,36.68,37.93,open drawer
P22_08_150,364.69,374.48,rinse pot
P22_08_151,374.75,376.0,put down pot
P22_08_152,375.85,376.85,rinse hands
P22_08_153,376.8,378.07,close tap
P22_08_154,379.02,381.07,pick up pan
P22_08_155,381.36,383.27,put down pan
P22_08_156,383.02,383.94,open tap
P22_08_157,383.84,384.72,rinse spoon
P22_08_158,387.26,388.02,put on soap
P22_08_159,388.46,389.5,put down soap
P22_08_16,38.03,38.58,put down mezzaluna knife
P22_08_160,393.12,399.52,lather spoon
P22_08_161,401.07,410.66,lather pan
P22_08_162,410.76,415.54,lather pan
P22_08_163,415.54,416.58,put down pan
P22_08_164,416.43,417.06,open tap
P22_08_165,416.5,418.75,rinse hands
P22_08_166,418.85,423.6,rinse spoon
P22_08_167,421.3,424.95,put down spoon
