P06_106_0,2.28,3.84,pick up fork
P06_106_1,3.72,5.19,pick up lid
P06_106_10,26.34,27.48,turn on tap
P06_106_11,29.66,32.11,drain rice
P06_106_12,31.95,34.99,shake pan
P06_106_13,34.99,36.24,pick up kettle
P06_106_14,37.07,39.7,pour water into pan
P06_106_15,41.59,46.66,pour water out of pan
P06_106_16,48.69,50.39,put pan down
P06_106_17,51.24,52.24,pick up colander
P06_106_18,52.25,53.68,shake colander
P06_106_19,53.5,54.24,put colander down
P06_106_2,5.44,6.44,put lid down
P06_106_20,54.49,55.12,turn off tap
P06_106_21,55.13,56.45,pick up colander
P06_106_22,56.19,57.2,shake colander
P06_106_23,57.35,67.16,pour water into colander
P06_106_24,67.19,69.13,put kettle down
P06_106_25,70.89,74.72,roll tortilla
P06_106_26,74.65,77.84,pick up fork
P06_106_27,78.04,78.86,put down fork
P06_106_28,79.72,81.71,open drawer
P06_106_29,81.57,82.88,pick up spoon
P06_106_3,8.36,10.31,shake rice
P06_106_30,83.67,84.22,pick up colander
P06_106_31,84.52,88.69,shake colander
P06_106_32,89.06,99.08,spoon rice onto plate
P06_106_33,101.0,105.07,put down colander
P06_106_34,104.99,106.3,pick up plate
P06_106_35,107.49,131.46,spoon chilli onto plate
P06_106_36,131.39,133.25,turn off extractor
P06_106_37,133.51,134.54,pick up spoon
P06_106_38,135.5,137.15,put spoon on chopping board
P06_106_39,137.25,138.71,pick up lid
P06_106_4,10.63,12.92,taste rice
P06_106_40,138.75,139.87,put lid on pan
P06_106_41,141.7,143.65,put plate down
P06_106_42,143.7,152.18,pick up cheese
P06_106_43,143.56,146.96,open cheese
P06_106_44,149.6,151.02,pick up cheese grater
P06_106_45,151.37,156.14,grate cheese
P06_106_46,158.2,159.12,put grater down
P06_106_47,159.16,159.95,pick up cheese packet
P06_106_48,159.97,160.99,put cheese into packet
P06_106_49,163.17,164.37,open fridge
P06_106_5,13.46,14.06,turn on kettle
P06_106_50,164.3,165.78,put cheese in fridge
P06_106_51,165.81,166.9,close fridge
P06_106_52,169.54,171.41,pick up plate
P06_106_6,16.38,17.76,put fork down
P06_106_7,18.79,20.61,adjust cooker
P06_106_8,21.63,23.11,pick up pan
P06_106_9,25.18,26.24,move colander
