P17_03_0,3.1,4.32,open fridge
P17_03_1,4.2,6.53,take out sauce
P17_03_10,123.68,139.31,use water to unfrozen it
P17_03_11,140.31,146.01,put dumpling in the pot
P17_03_12,155.1,156.09,close the top
P17_03_13,157.5,158.56,put dumplings in the pot
P17_03_14,164.89,165.71,put dumpling in the pot
P17_03_15,225.86,227.38,open fridge
P17_03_16,227.48,236.59,put dumplings back
P17_03_17,236.48,237.71,close fridge
P17_03_18,246.24,247.54,put down lid
P17_03_19,256.87,258.34,take out sauce
P17_03_2,17.28,19.56,close tap
P17_03_20,262.31,268.03,put knife into case
P17_03_21,279.52,359.74,wash
P17_03_23,453.68,477.7,add sauce
P17_03_24,495.26,505.33,put down lid
P17_03_25,577.21,663.38,stir dumplings
P17_03_26,709.6,715.72,turn on light
P17_03_27,735.62,794.87,stirring food
P17_03_28,770.04,977.04,turn off heater
P17_03_3,26.74,28.55,add water
P17_03_4,29.84,30.67,turn on the heater
P17_03_5,33.47,36.25,boil the water
P17_03_6,39.01,40.69,open fridge
P17_03_7,41.35,43.08,take out dumplings
P17_03_8,43.02,60.01,tear open the wrapper
P17_03_9,100.0,119.29,take out dumplings
