P09_05_0,1.46,2.84,open drawer
P09_05_1,4.18,6.18,close drawer
P09_05_10,45.79,48.07,take frying pan
P09_05_11,52.25,61.29,pour eggs in pan
P09_05_12,62.49,68.37,rinse mug
P09_05_13,68.45,73.13,wash mug
P09_05_14,73.85,80.4,rinse mug
P09_05_15,80.03,81.63,rinse mug
P09_05_16,88.09,93.04,put oil in cabinet
P09_05_17,92.51,93.81,close cabinet
P09_05_18,96.59,101.96,pour water into bowl with oats
P09_05_19,105.26,107.58,open drawer
P09_05_2,6.91,10.33,take fork
P09_05_20,107.4,109.02,take spoon
P09_05_21,109.58,113.38,stir oats in water
P09_05_22,117.64,119.09,take spatula
P09_05_23,120.49,121.24,take frying pan
P09_05_24,121.57,127.44,flip omelette
P09_05_25,130.66,132.15,cook omelette
P09_05_26,147.09,148.11,open refrigerator
P09_05_27,149.14,151.64,take cheese
P09_05_28,151.87,152.87,close refrigerator
P09_05_29,158.09,159.9,take knife
P09_05_3,10.54,11.42,take cup
P09_05_30,162.49,166.03,take table
P09_05_31,169.68,171.89,cut cheese
P09_05_32,169.98,171.17,cut knife
P09_05_33,173.34,176.53,cut cheese
P09_05_34,177.97,182.52,add cheese in omelette
P09_05_35,182.62,187.79,cook omelette
P09_05_36,188.0,189.28,turn off stove
P09_05_37,190.46,194.04,take cheese
P09_05_38,195.8,198.17,open refrigerator
P09_05_39,198.32,201.62,close refrigerator
P09_05_4,14.52,18.52,break egg
P09_05_40,198.35,200.76,put cheese in refrigerator
P09_05_41,209.11,212.49,take plate
P09_05_42,213.52,215.35,put plate in dishwasher
P09_05_43,216.41,218.07,take plate
P09_05_44,219.01,225.61,wash plate
P09_05_45,225.92,229.68,wash plate
P09_05_46,230.73,237.4,rinse plate
P09_05_47,241.77,247.29,dry plate
P09_05_48,252.91,255.43,dry plate
P09_05_49,258.62,260.71,put omelette in plate
P09_05_5,20.28,22.21,break egg
P09_05_6,24.45,28.29,put egg shells in the trash
P09_05_7,29.86,32.89,rinse hands
P09_05_8,34.39,38.64,stir eggs
P09_05_9,37.81,44.54,stir eggs
