P08_02_0,0.99,3.05,enter kitchen
P08_02_1,3.7,5.23,put plates on counter
P08_02_10,31.09,32.7,close drawer
P08_02_11,32.77,34.22,close drawer
P08_02_12,34.01,35.94,close dishwasher
P08_02_13,35.44,36.49,open cupboard
P08_02_14,36.55,38.77,get dishwasher
P08_02_15,40.56,43.68,unwrap
P08_02_16,44.28,45.42,close lid
P08_02_17,48.55,54.25,start dishwasher
P08_02_18,51.68,54.17,start dishwasher
P08_02_19,53.2,55.77,close dishwater
P08_02_2,4.92,6.61,open dishwasher
P08_02_20,56.11,57.91,throw away wrap
P08_02_21,58.17,59.96,get sponge
P08_02_22,59.99,61.07,open tap water
P08_02_23,61.17,65.21,clean sponge
P08_02_24,65.5,67.83,clean counter top
P08_02_25,67.45,70.2,clean around sink
P08_02_26,71.29,82.43,clean counter top
P08_02_27,82.79,83.54,turn on water
P08_02_28,83.74,85.71,clean sponge
P08_02_29,84.38,89.88,clean sink
P08_02_3,7.16,9.07,place fork
P08_02_30,89.71,91.47,turn off water
P08_02_31,91.42,95.31,squeeze sponge
P08_02_32,95.41,97.43,place sponge back
P08_02_33,98.28,102.59,wipe off hands
P08_02_4,13.46,16.14,place plate
P08_02_5,16.33,19.48,arrange bin
P08_02_6,19.36,20.85,open drawer
P08_02_7,20.66,23.72,arrange mug
P08_02_8,23.82,27.33,arrange glass
P08_02_9,27.43,31.73,arrange bowls in drawer
