P30_114_0,1.41,2.13,put down bowl
P30_114_1,2.66,3.6,take teabag from mug
P30_114_10,25.71,26.86,put fork into washing up bowl
P30_114_11,26.89,27.59,turn on tap
P30_114_12,27.69,29.9,rinse bowl
P30_114_13,29.38,30.63,turn off tap
P30_114_14,30.73,33.13,empty bowl into sink
P30_114_15,32.96,33.51,put bowl into washing up bowl
P30_114_16,35.53,36.05,pick up sponge
P30_114_17,36.5,36.75,put sponge into bowl
P30_114_18,36.93,37.76,pick up washing liquid
P30_114_19,35.0,38.32,apply washing up liquid to bowl
P30_114_2,3.87,4.38,throw teabag into bin
P30_114_20,38.42,52.07,scrub bowl
P30_114_21,52.17,52.69,put down sponge
P30_114_22,52.66,53.88,turn on tap
P30_114_23,53.88,81.6,rinse bowl
P30_114_24,81.65,82.1,pick up sponge
P30_114_25,81.85,83.79,put sponge in bowl
P30_114_26,83.69,85.19,scrub bowl
P30_114_27,84.55,92.26,rinse bowl
P30_114_28,92.35,93.74,put bowl on drying rack
P30_114_29,93.63,95.0,pick up mug
P30_114_3,4.84,5.65,put mug into washing up bowl
P30_114_30,95.44,98.69,scrub mug
P30_114_31,98.79,104.44,rinse mug
P30_114_32,104.85,105.6,put mug on drying rack
P30_114_33,105.71,107.39,pick up fork
P30_114_34,107.49,108.99,scrub fork
P30_114_35,108.84,110.34,rinse fork
P30_114_36,110.44,111.94,turn off tap
P30_114_37,112.17,113.04,put fork in drying rack
P30_114_38,113.49,117.99,empty washing up bowl
P30_114_4,5.73,6.75,pick up piece off floor
P30_114_5,10.33,11.32,put piece on top of fridge
P30_114_6,11.12,12.05,pick up bowl
P30_114_7,11.97,12.89,take fork from bowl
P30_114_8,12.99,24.96,scrape salad remnants together
P30_114_9,18.0,24.32,scrape salad remnants into bin
