P25_12_0,1.57,8.41,check coffee pot
P25_12_1,10.43,12.51,open door
P25_12_10,56.17,57.77,pick up sugar
P25_12_11,62.85,67.0,touch lid
P25_12_12,70.02,70.89,open drawer
P25_12_13,70.86,77.0,pick up teaspoon
P25_12_14,77.67,79.25,put down teaspoon
P25_12_15,78.6,79.6,close drawer
P25_12_16,80.35,84.14,check coffee pot
P25_12_2,12.67,23.51,pick up coffee cup
P25_12_3,23.61,29.3,put down saucer
P25_12_4,28.46,32.63,pick up saucer
P25_12_5,32.08,34.72,put down saucer
P25_12_6,38.39,40.83,open drawer
P25_12_7,38.77,44.29,pick up teaspoons
P25_12_8,45.34,48.06,put down teaspoons
P25_12_9,49.3,54.09,check coffee pot
