P19_01_0,1.03,3.61,open cupboard
P19_01_1,3.71,6.46,take pan
P19_01_10,49.47,52.65,put rice into bowl
P19_01_11,53.78,55.86,close jars
P19_01_12,55.71,64.6,wash rice
P19_01_13,65.63,68.29,take chopsticks
P19_01_14,68.0,79.73,still wash rice
P19_01_15,68.18,73.01,wash rice
P19_01_16,80.13,84.29,pour water
P19_01_17,83.63,94.92,still pour water
P19_01_18,97.39,98.63,open jars
P19_01_19,99.22,100.26,take measuring cup
P19_01_2,6.81,9.17,close cupboard
P19_01_20,100.4,108.23,wash measuring cup
P19_01_21,108.76,113.46,put water in bowl
P19_01_22,127.33,148.55,put rice into cooker
P19_01_23,155.76,158.6,close cover
P19_01_24,161.92,178.76,open cooker
P19_01_25,175.15,185.35,take tomato
P19_01_26,188.91,192.48,wash tomato
P19_01_27,191.98,199.89,still wash tomato
P19_01_28,206.49,219.89,cut tomato
P19_01_29,217.54,220.84,throw tomato into garbage
P19_01_3,11.94,14.98,open drawers
P19_01_30,224.34,228.63,cut tomato
P19_01_31,226.79,239.66,still cut tomato
P19_01_32,238.09,251.24,still cut tomato
P19_01_33,251.0,254.77,take tomato
P19_01_34,255.54,265.92,wash tomato
P19_01_35,269.13,272.72,cut tomato
P19_01_36,273.96,275.79,throw it into garbage
P19_01_37,276.55,280.94,cut tomato
P19_01_38,281.04,291.62,still cut tomato
P19_01_39,292.72,303.8,still cut tomato
P19_01_4,16.91,20.44,take bowl
P19_01_40,310.09,315.0,wash bowl
P19_01_41,317.97,321.39,open fridge
P19_01_42,324.56,327.27,take eggs
P19_01_43,328.75,331.15,close fridge
P19_01_44,334.61,339.03,wash eggs
P19_01_45,344.19,350.97,open eggs into bowl
P19_01_46,351.29,356.6,open eggs into bowl
P19_01_47,370.6,374.83,stir eggs
P19_01_48,374.93,386.0,still stir eggs
P19_01_49,388.46,390.45,open light
P19_01_5,21.94,33.63,looking for measuring cup
P19_01_50,393.3,398.02,open fire
P19_01_51,405.65,408.11,take scale
P19_01_52,407.61,457.44,waiting for pan be heat
P19_01_53,457.41,458.6,take oil
P19_01_54,459.2,472.13,pour oil into pan
P19_01_55,467.33,546.69,heat oil
P19_01_56,514.87,553.37,still waiting for oil being heated
P19_01_57,543.84,549.8,waiting for oil being heated
P19_01_58,553.58,555.47,take chopsticks
P19_01_59,567.89,572.32,pour eggs into pan
P19_01_6,33.4,35.47,still looking for measuring cup
P19_01_60,573.57,588.8,wash bowl
P19_01_61,589.01,590.82,wash sponge
P19_01_62,591.36,596.1,wash bowl
P19_01_63,595.9,596.98,wash sponge
P19_01_64,596.97,599.54,wash bowl
P19_01_65,599.37,600.12,close tap
P19_01_66,605.43,617.83,fry eggs
P19_01_67,633.42,642.5,still fry eggs
P19_01_68,642.6,653.22,still fry eggs
P19_01_69,653.32,656.04,still fry eggs
P19_01_7,35.57,36.99,still looking for measuring cup
P19_01_70,657.91,661.82,put tomato into pan
P19_01_71,662.67,667.32,put tomato into pan
P19_01_72,667.79,669.67,put knife
P19_01_73,671.73,678.06,fry eggs and tomatoes
P19_01_74,679.23,687.9,still fry tomatoes and eggs
P19_01_75,689.14,693.43,put salt into pan
P19_01_76,694.07,700.77,fry tomato and eggs
P19_01_77,704.25,713.73,still fry tomato and eggs
P19_01_78,716.01,728.07,still fry tomato and eggs
P19_01_79,729.46,731.52,take bowl
P19_01_8,37.09,38.62,take cup
P19_01_80,733.19,738.15,take dish
P19_01_82,763.3,768.08,open water
P19_01_83,766.33,771.29,wash pan
P19_01_84,770.53,773.11,close tap
P19_01_9,39.22,43.04,scoop up rice
