P28_19_0,1.38,2.38,take knife and piece of pepper
P28_19_1,3.01,14.98,chop pepper
P28_19_10,51.07,52.45,put down oil
P28_19_11,54.1,58.33,read instructions on package
P28_19_12,58.55,59.8,put down package
P28_19_13,60.45,62.88,turn on stove
P28_19_14,62.98,70.71,adjust cooker
P28_19_15,71.12,72.23,take pan
P28_19_16,72.28,77.63,apply oil in pan
P28_19_17,77.73,79.71,put down pan
P28_19_18,82.48,83.88,move pan
P28_19_19,84.13,88.04,check oil temperature
P28_19_2,16.21,20.26,continue chopping pepper
P28_19_3,20.48,22.19,move piece of pepper
P28_19_4,24.11,33.82,chop pepper
P28_19_5,36.23,39.83,continue chopping pepper
P28_19_6,41.8,43.28,put down knife
P28_19_7,43.2,44.1,take oil
P28_19_8,44.2,45.81,open oil
P28_19_9,47.15,50.17,put oil in pan
