P07_06_0,0.25,1.35,take cup
P07_06_1,3.24,4.56,open tap
P07_06_10,40.36,43.18,close tap
P07_06_11,46.75,47.49,turn switch on
P07_06_12,51.78,54.2,turn knob
P07_06_13,55.89,56.71,take jug
P07_06_14,58.07,59.73,open tap
P07_06_15,59.67,67.44,wash jug
P07_06_16,63.66,74.12,wash jug
P07_06_17,74.32,75.81,open tap
P07_06_18,75.59,81.66,rinse jug
P07_06_19,86.27,90.29,rinse jug
P07_06_2,3.7,6.55,rinse cup
P07_06_20,89.79,96.08,rinse jug
P07_06_21,96.38,97.93,close tap
P07_06_22,100.82,101.48,open lid
P07_06_23,102.19,104.56,take out basket
P07_06_24,107.65,111.65,throw coffee
P07_06_25,113.37,114.69,open tap
P07_06_26,118.34,120.94,rinse basket
P07_06_27,121.54,127.63,rinse basket
P07_06_28,127.73,130.41,close tap
P07_06_3,9.23,11.56,put soap on sponge
P07_06_4,13.15,18.74,wash cup
P07_06_5,20.0,21.0,open tap
P07_06_6,20.83,29.3,rinse cup
P07_06_7,29.4,30.39,close tap
P07_06_8,33.94,40.49,wash plate
P07_06_9,36.64,39.35,rinse plate
