P04_09_0,2.59,3.73,pick up sushi mat
P04_09_1,3.05,4.78,put away
P04_09_10,65.59,66.77,pick up tupperware
P04_09_11,70.35,72.85,put tupperware in cupboard
P04_09_12,78.32,79.63,pick up mug
P04_09_13,80.46,81.87,put in cupboard
P04_09_14,82.15,83.4,pick up spatula
P04_09_15,84.55,85.06,put in drawer
P04_09_16,85.39,86.93,pick up plates
P04_09_17,87.56,89.06,put in cupboard
P04_09_18,89.97,90.77,pick up plate
P04_09_19,91.44,92.5,put in cupboard
P04_09_2,4.85,18.92,empty dishwasher
P04_09_20,94.01,97.1,dry floor
P04_09_21,99.52,100.88,pick up lid
P04_09_22,101.95,102.64,put on rice cooker
P04_09_23,105.48,106.43,pick up cutlery
P04_09_24,107.32,142.64,put cutlery away in drawer
P04_09_25,145.78,155.36,load dishwasher
P04_09_26,152.13,169.94,still loading dishwasher
P04_09_27,181.27,213.97,still loading dishwasher
P04_09_28,219.83,226.67,scrape chopping board
P04_09_29,232.39,241.78,wash up chopping board
P04_09_3,19.02,38.64,still emptying dishwasher
P04_09_30,242.57,252.8,still washing chopping board
P04_09_31,287.57,334.37,still washing chopping board
P04_09_32,336.53,346.7,dry chopping board
P04_09_33,350.19,357.5,clean counter
P04_09_34,373.99,389.5,wash measuring jug
P04_09_4,38.74,46.81,put away bowl
P04_09_5,51.77,52.58,open cupboard
P04_09_6,52.52,55.5,put away pan
P04_09_7,56.18,57.04,pick up rice cooker bowl
P04_09_8,58.71,61.7,dry rice cooker bowl
P04_09_9,62.34,64.15,put in rice cooker
