P32_06_0,2.42,4.78,pour water
P32_06_1,6.38,8.71,pour water
P32_06_10,57.17,58.36,put milk down
P32_06_11,59.19,60.98,close fridge
P32_06_12,69.91,71.49,pour water
P32_06_13,83.04,85.0,pick up pot
P32_06_14,92.32,94.19,pick up pot
P32_06_15,106.68,110.75,turn on cooker
P32_06_16,112.03,113.38,put lighter
P32_06_17,120.0,121.49,mix mushrooms
P32_06_18,123.1,123.98,put
P32_06_19,167.56,168.71,pour pesto
P32_06_2,10.45,12.0,put glass down
P32_06_20,176.88,178.53,put jar
P32_06_21,178.64,181.25,put spoon
P32_06_22,186.78,198.48,drain pasta
P32_06_23,208.6,209.75,put pot
P32_06_24,214.56,222.68,mix pasta
P32_06_25,238.55,244.76,pour mushrooms
P32_06_26,246.85,256.42,stir pasta
P32_06_27,255.93,259.35,put down fork
P32_06_28,259.18,260.32,take can
P32_06_29,279.53,280.64,put down spoon
P32_06_3,13.18,14.32,grab fork
P32_06_30,295.54,298.27,sprinkle basil
P32_06_31,303.24,377.51,stir pasta
P32_06_32,377.77,379.61,put down spoon
P32_06_33,382.36,383.79,open drawer
P32_06_34,383.89,385.95,take ladle
P32_06_35,394.99,404.92,stir milk
P32_06_36,406.37,417.7,stir pasta
P32_06_37,418.31,420.05,put down spoon
P32_06_38,420.68,423.94,stir milk
P32_06_39,423.66,426.17,put down down ladle
P32_06_4,14.32,27.05,stir pasta
P32_06_40,429.12,430.53,grab spoon
P32_06_41,430.63,451.63,turn pasta
P32_06_42,456.46,459.01,turn tin
P32_06_43,465.21,478.61,turn pasta
P32_06_44,491.9,494.64,grab plate
P32_06_45,494.03,496.63,close door
P32_06_46,499.64,506.26,put pasta
P32_06_47,536.11,544.9,turn tin
P32_06_48,541.38,552.58,turn tin
P32_06_6,30.76,31.55,open drawer
P32_06_7,34.6,37.96,switch on cooker
P32_06_8,38.22,39.65,grab milk
P32_06_9,55.51,56.81,open fridge
