P26_10_0,2.06,3.06,open door
P26_10_1,3.35,8.31,pick up pot
P26_10_10,59.25,60.74,pick up lid
P26_10_11,61.28,63.84,put lid on the pot
P26_10_12,68.19,70.43,open fridge
P26_10_13,70.22,74.76,put food in the fridge
P26_10_14,78.23,79.73,open counter
P26_10_15,78.83,80.95,put oil
P26_10_16,80.3,81.74,close counter
P26_10_17,81.84,82.79,pick up bread
P26_10_18,82.85,84.1,put bread
P26_10_19,85.24,86.79,pick up biscuits
P26_10_2,6.6,7.65,close door
P26_10_20,86.84,88.77,open counter
P26_10_21,88.65,91.95,put biscuits
P26_10_22,100.75,101.7,pick up envelope
P26_10_23,102.76,104.01,open counter
P26_10_24,104.11,105.36,put envelope
P26_10_25,106.46,111.46,put bottle
P26_10_26,114.33,115.23,pick up paper
P26_10_27,115.91,119.2,put down dish
P26_10_28,119.86,122.23,throw away paper
P26_10_29,120.2,120.81,close door
P26_10_3,10.07,10.92,pick up lid
P26_10_30,121.96,122.7,close door
P26_10_31,128.79,130.29,put down pot
P26_10_4,10.93,34.32,put water in the pot
P26_10_5,34.22,37.97,close tap
P26_10_6,41.21,43.58,put pot
P26_10_7,43.68,44.81,open door
P26_10_8,46.88,54.78,turn on stove
P26_10_9,55.13,57.88,put pot on the cooker
