P01_04_0,0.11,3.04,take cup
P01_04_1,2.87,5.1,put down cup
P01_04_10,30.75,35.04,fold tablecloth
P01_04_11,37.33,38.81,pull down tablecloth
P01_04_12,41.36,42.13,take washing up liquid
P01_04_13,42.17,44.47,pour washing up liquid into cup
P01_04_14,45.27,46.81,open tap
P01_04_15,46.91,52.41,wash cup
P01_04_16,52.51,56.16,rinse spoon
P01_04_17,57.32,62.67,rinse cup
P01_04_18,62.3,62.99,turn tap
P01_04_19,63.51,67.21,pull down cup
P01_04_2,6.15,6.77,take cereal bag
P01_04_20,68.65,71.3,rinse sink
P01_04_21,69.29,71.79,rinse hands
P01_04_22,71.4,72.08,close tap
P01_04_23,74.35,79.44,dry hands
P01_04_24,79.79,82.04,take bottle
P01_04_25,82.14,85.14,open bottle
P01_04_26,85.37,86.12,take glass
P01_04_27,86.34,90.61,pour water
P01_04_28,91.07,98.6,drink water
P01_04_29,97.91,100.35,put down bottle
P01_04_3,7.26,10.26,fold cereal bag
P01_04_30,98.95,100.61,put down glass
P01_04_31,100.49,101.99,take container
P01_04_4,10.36,14.11,put cereal bag into cereal box
P01_04_5,14.21,17.21,close cereal box
P01_04_6,18.91,20.16,open cupboard
P01_04_7,19.68,22.71,put down cereal box
P01_04_8,22.78,24.28,close cupboard
P01_04_9,25.74,30.67,take tablecloth
