P03_120_0,3.74,4.82,flip through book
P03_120_1,5.34,5.91,bend back book
P03_120_10,25.02,30.16,move bread
P03_120_100,244.64,246.02,pick up slices of butter
P03_120_101,246.52,252.04,break apart slices of butter into large bowl
P03_120_102,253.49,254.7,turn on tap
P03_120_103,255.22,257.98,wash hands
P03_120_104,262.12,262.8,pump soap onto hand
P03_120_105,264.25,269.38,wash hands
P03_120_106,267.96,270.04,turn off tap
P03_120_107,271.22,276.19,dry hands
P03_120_108,278.75,280.22,move lemon onto cutting board
P03_120_109,279.94,281.1,move lemon onto cutting board
P03_120_11,29.87,31.57,take out blueberries
P03_120_110,285.77,287.47,roll lemon on cutting board
P03_120_111,287.38,288.11,move lemon on cutting board
P03_120_112,290.09,290.84,open cupboard
P03_120_113,292.4,294.2,take grater from cupboard
P03_120_114,294.25,294.95,close cupboard
P03_120_115,295.04,296.72,put down grater
P03_120_116,296.96,297.44,open cupboard
P03_120_117,297.78,299.04,take bowl from cupboard
P03_120_118,298.65,299.25,close cupboard
P03_120_119,299.07,299.76,move book
P03_120_12,34.24,34.77,put blueberries
P03_120_120,299.82,301.53,put down bowl
P03_120_121,300.74,301.3,pick up grater
P03_120_122,301.39,302.04,pick up lemon
P03_120_123,302.17,303.6,put grater in bowl
P03_120_124,303.7,344.46,zest lemon into bowl
P03_120_125,344.9,346.27,pick up grater
P03_120_126,344.0,348.32,put down grater and bowl
P03_120_127,347.74,351.97,zest lemon into bowl
P03_120_128,352.01,352.62,pick up lemon
P03_120_129,352.71,353.33,put down lemon
P03_120_13,34.9,35.56,take out margarine
P03_120_130,353.34,397.64,zest lemon into bowl
P03_120_131,397.4,398.23,pick up grater
P03_120_132,398.16,398.91,tap grater
P03_120_133,399.0,399.52,put down grater
P03_120_134,399.6,400.27,pick up bowl and grater
P03_120_135,400.08,400.63,put down bowl and grater
P03_120_136,398.16,401.21,put down lemon
P03_120_137,401.99,402.99,turn down oven
P03_120_138,403.48,404.2,turn off oven
P03_120_139,405.55,406.19,move lemon
P03_120_14,36.12,38.26,take butter
P03_120_140,405.95,408.12,roll lemon
P03_120_141,408.19,410.06,roll lemon
P03_120_142,411.08,412.22,take chefs knife
P03_120_143,413.92,414.68,take tea towel from rack
P03_120_144,415.36,415.95,dry chefs knife
P03_120_145,416.01,417.0,put tea towel on rack
P03_120_146,418.42,421.58,halve lemon
P03_120_147,422.41,424.37,halve lemon
P03_120_148,424.49,425.16,put down chefs knife
P03_120_149,425.22,425.88,pick up lemon half
P03_120_15,38.71,39.14,put back margarine
P03_120_150,426.25,462.0,juice lemon half
P03_120_151,462.19,463.08,put down lemon half
P03_120_152,463.14,463.93,pick up lemon half
P03_120_153,463.93,488.16,juice lemon half
P03_120_154,488.3,489.55,put down lemon half
P03_120_155,489.65,490.28,pick up lemon half
P03_120_156,490.49,518.69,juice lemon half
P03_120_157,519.24,520.02,put down lemon half
P03_120_158,520.07,522.55,pick up juicer
P03_120_159,522.65,523.39,put down juicer
P03_120_16,39.61,40.95,close fridge
P03_120_160,523.44,524.15,pick up lemon half
P03_120_161,523.92,525.3,move juicer
P03_120_162,525.4,555.86,juice lemon half
P03_120_163,556.02,557.54,put down lemon half
P03_120_164,558.61,560.73,turn on tap
P03_120_165,560.42,563.49,wash hands
P03_120_166,564.5,565.19,pump soap onto hands
P03_120_167,567.46,573.16,wash hands
P03_120_168,576.05,576.99,dry hands
P03_120_169,578.25,578.99,pick up large bowl
P03_120_17,41.15,42.27,put down tupperware of butter
P03_120_170,579.18,580.13,turn on hob
P03_120_171,580.09,581.15,put down large bowl
P03_120_172,581.25,582.02,pick up large saucepan
P03_120_173,582.63,591.41,fill large saucepan with water
P03_120_174,590.93,591.84,turn off tap
P03_120_175,593.37,594.89,put large saucepan on hob
P03_120_176,594.45,595.14,pick up large bowl
P03_120_177,595.32,596.46,put large bowl on large saucepan
P03_120_178,604.69,606.05,open cupboard
P03_120_179,606.77,607.94,take measuring cup out of cupboard
P03_120_18,42.93,43.41,open cupboard
P03_120_180,607.55,608.51,close cupboard
