P02_110_0,3.0,6.52,set off timer
P02_110_1,6.54,7.44,pick up wooden spoon
P02_110_10,39.5,40.44,pick up glass
P02_110_11,39.98,40.98,put down kettle
P02_110_12,41.26,41.95,put down glass
P02_110_13,41.86,43.58,pour more hot water from kettle into glass
P02_110_14,43.68,44.92,put down kettle
P02_110_15,45.02,45.65,pick up glass
P02_110_16,45.94,46.62,put down glass
P02_110_17,47.03,53.48,open chicken stock
P02_110_18,53.58,54.39,put chicken stock in glass
P02_110_19,56.05,57.52,pick up spoon
P02_110_2,7.47,9.31,lift lid
P02_110_20,58.48,76.3,stir stock in hot water
P02_110_21,79.59,80.21,hold pan
P02_110_22,80.24,83.28,stir meat in pan
P02_110_23,83.47,84.82,stir stock in hot water
P02_110_24,84.76,85.36,pick up
P02_110_25,86.72,91.01,pour stock into pan
P02_110_26,92.85,93.43,put down glass and spoon
P02_110_27,93.95,94.35,hold pan
P02_110_28,94.53,108.78,stir meat in pan with stock
P02_110_29,109.12,109.85,pick up salt
P02_110_3,8.71,10.01,hold pan
P02_110_30,108.92,111.36,pour salt into pan
P02_110_31,111.21,112.19,put down salt
P02_110_32,112.54,113.44,open cupboard
P02_110_33,113.37,115.07,pick up pepper jar
P02_110_34,114.94,115.64,close cupboard
P02_110_35,115.74,116.89,open pepper
P02_110_36,116.96,118.55,pour pepper from jar into lid
P02_110_37,118.65,119.85,pour pepper from lid into pan
P02_110_38,120.33,121.5,close jar
P02_110_39,121.58,122.14,put down jar
P02_110_4,9.86,10.53,put down lid
P02_110_40,122.27,123.53,hold pan
P02_110_41,122.64,133.59,stir meat in pan
P02_110_42,133.69,134.55,adjust heat
P02_110_43,134.62,153.09,stir meat in pan
P02_110_44,153.09,156.09,adjust heat
P02_110_45,156.2,168.94,stir meat in pan
P02_110_46,169.15,169.95,put down wooden spoon
P02_110_47,170.05,170.84,pick up lid
P02_110_48,170.9,172.69,cover pan with lid
P02_110_49,173.34,176.6,set timer
P02_110_5,10.59,28.91,stir meat in pan using wooden spoon
P02_110_6,30.91,31.99,open cupboard
P02_110_7,31.59,32.59,pick up glass
P02_110_8,32.37,35.27,pick up kettle
P02_110_9,34.61,36.04,put down glass
