P02_122_0,4.1,4.92,move tablets
P02_122_1,4.78,6.74,wear gloves
P02_122_10,26.66,28.46,wear glove
P02_122_100,315.96,316.74,pick up thyme jar
P02_122_101,319.29,320.22,put down thyme jar
P02_122_102,319.97,321.36,put down pepper jar
P02_122_103,326.61,327.3,pick up spice jar
P02_122_104,328.99,330.92,pour spice from jar into lid
P02_122_105,331.1,331.65,pour spice from lid into plate
P02_122_106,332.22,333.24,close spice jar
P02_122_107,333.27,334.39,put down spice jar
P02_122_108,333.66,334.2,pick up fork
P02_122_109,334.35,345.76,mix eggs with spices
P02_122_11,27.94,29.7,open oven
P02_122_110,345.83,349.55,pick up chopping board and knife
P02_122_111,349.65,358.82,slide pepper from chopping board into plate using knife
P02_122_112,358.92,359.35,put down knife
P02_122_113,359.45,360.55,put down chopping board
P02_122_114,359.57,366.66,mix eggs with pepper using fork
P02_122_115,369.28,372.98,pick up tomatoes from tomato box
P02_122_116,373.08,374.92,hold tomatoes in hand
P02_122_117,375.18,376.51,open tap
P02_122_118,376.36,380.73,wash tomatoes
P02_122_119,380.8,381.42,close tap
P02_122_12,29.6,30.96,slide tray
P02_122_120,381.52,384.01,shake hands
P02_122_121,385.0,387.25,put tomatoes on chopping board
P02_122_122,386.93,387.76,pick up knife
P02_122_123,387.55,395.83,slice tomato
P02_122_124,396.64,405.05,slice second tomato
P02_122_125,405.02,414.58,slice third tomato
P02_122_126,414.68,424.33,slice fourth tomato
P02_122_127,424.65,436.24,slice fifth tomato
P02_122_128,436.47,450.64,slice sixth tomato
P02_122_129,450.74,463.31,slice seventh tomato
P02_122_13,30.97,31.83,take off glove
P02_122_130,463.19,473.15,slice eighth tomato
P02_122_131,474.14,475.58,pick up chopping board
P02_122_132,475.47,482.04,slide tomato pieces from chopping board into plate using knife
P02_122_133,482.91,483.71,put down chopping board and knife
P02_122_134,484.26,497.98,mix eggs and pepper with tomato
P02_122_135,499.3,503.31,pick up oil bottle
P02_122_136,503.41,504.43,open oil bottle
P02_122_137,504.38,506.59,pour oil from bottle into pan
P02_122_138,506.65,508.24,close oil bottle
P02_122_139,508.31,509.58,put down oil bottle
P02_122_14,32.58,35.41,pick up cake mould
P02_122_140,509.67,511.96,turn on hob
P02_122_141,511.86,512.93,move jar
P02_122_142,512.89,515.13,move oil bottle
P02_122_143,515.23,518.84,move oil in pan
P02_122_144,518.81,519.71,pick up oil bottle
P02_122_145,520.03,521.32,open oil bottle
P02_122_146,521.42,523.97,pour more oil from bottle into pan
P02_122_147,524.05,525.19,close oil bottle
P02_122_148,525.29,526.44,put down oil bottle
P02_122_149,528.05,529.3,pick up tomatoes box
