P07_11_0,2.61,3.4,open tap
P07_11_1,3.59,7.91,rinse container
P07_11_10,59.7,61.2,put plate on the kitchen counter
P07_11_11,64.05,66.3,turn handle
P07_11_12,69.39,71.89,take fork
P07_11_13,73.42,76.4,open pot
P07_11_14,83.67,85.13,turn knob
P07_11_15,95.19,97.19,dry container
P07_11_16,98.05,99.54,put container on kitchen counter
P07_11_17,102.23,144.89,empty rice on container
P07_11_18,130.0,141.84,empty rice on container
P07_11_19,148.57,151.07,open tap
P07_11_2,9.04,12.87,wash container
P07_11_20,149.72,157.94,close tap
P07_11_21,161.03,164.42,put chicken on plate
P07_11_22,164.24,178.25,pour pico de gallo on plate
P07_11_23,179.99,189.32,put rice on plate
P07_11_24,190.07,193.74,put rice on plate
P07_11_25,195.67,199.06,put rice on plate
P07_11_26,211.34,212.59,open door
P07_11_27,212.1,218.31,put lid on tupperware
P07_11_3,10.49,15.98,wash container
P07_11_4,16.72,25.45,wash container
P07_11_5,26.12,26.85,open tap
P07_11_6,27.12,30.49,rinse container
P07_11_7,33.46,46.23,rinse container
P07_11_8,46.0,47.24,close tap
P07_11_9,56.1,58.76,take plate
